lakeid,year4,daynum,sampledate,rep,sta,depth,chlor,phaeo,flagchlor,flagphaeo
CR,2002,183,2002-07-02,1,1,15,4.6,6,,
CR,2002,183,2002-07-02,1,1,19,6.8,2.7,,
CR,2002,199,2002-07-18,1,1,0,1,1.6,,
CR,2002,199,2002-07-18,1,1,3,2.3,0.1,,
CR,2002,199,2002-07-18,1,1,5,1.2,1.8,,
CR,2002,199,2002-07-18,1,1,8,3.1,0.6,,
CR,2002,199,2002-07-18,1,1,10,2.1,0.8,,
CR,2002,199,2002-07-18,1,1,12,2.8,0.5,,
CR,2002,199,2002-07-18,1,1,15,5.8,3.3,,
CR,2002,199,2002-07-18,1,1,19,9.8,0.4,L,L
CR,2002,199,2002-07-18,2,1,19,7.2,4.2,,
CR,2002,213,2002-08-01,1,1,0,2.1,1.1,,
CR,2002,213,2002-08-01,1,1,3,0.8,3.7,,
CR,2002,213,2002-08-01,1,1,5,1.8,1.5,,
CR,2002,213,2002-08-01,1,1,8,0.9,7.3,,
CR,2002,213,2002-08-01,1,1,10,1.8,1.9,,
CR,2002,213,2002-08-01,1,1,12,-1.4,6.8,K,
CR,2002,213,2002-08-01,1,1,15,4.4,1.7,L,L
CR,2002,213,2002-08-01,2,1,15,2.8,3.6,,
CR,2002,213,2002-08-01,1,1,19,2.6,4.5,,
CR,2002,227,2002-08-15,1,1,0,-0.1,1.5,L,L
CR,2002,227,2002-08-15,2,1,0,1.3,0.5,,
CR,2002,227,2002-08-15,1,1,3,1.6,0.3,,
CR,2002,227,2002-08-15,1,1,5,2,-0.5,,
CR,2002,227,2002-08-15,1,1,8,3,0,,
CR,2002,227,2002-08-15,1,1,10,4.2,1.3,,
CR,2002,227,2002-08-15,1,1,12,5.9,0.9,,
CR,2002,227,2002-08-15,1,1,15,7.3,1.2,,
CR,2002,227,2002-08-15,1,1,19,2.6,4.2,,
CR,2002,240,2002-08-28,1,1,0,1.1,-0.2,,
CR,2002,240,2002-08-28,1,1,3,1.3,-0.3,,
CR,2002,240,2002-08-28,1,1,5,1,0,,
CR,2002,240,2002-08-28,1,1,8,2,-0.4,,
CR,2002,240,2002-08-28,2,1,8,1.6,0.1,,
CR,2002,240,2002-08-28,1,1,10,3.2,-0.4,,
CR,2002,240,2002-08-28,1,1,12,5.2,0.6,,
CR,2002,240,2002-08-28,1,1,15,18.8,-4.6,,K
CR,2002,240,2002-08-28,1,1,19,2.2,3.6,,
CR,2002,254,2002-09-11,1,1,0,1.8,-0.6,,
CR,2002,254,2002-09-11,1,1,3,1.3,0,,
CR,2002,254,2002-09-11,1,1,5,3.5,-2.9,,K
CR,2002,254,2002-09-11,1,1,8,1.8,0.2,,
CR,2002,254,2002-09-11,1,1,10,2.8,-0.3,,
CR,2002,254,2002-09-11,1,1,12,3.5,-0.3,,
CR,2002,254,2002-09-11,1,1,15,17.9,-3.2,L,
CR,2002,254,2002-09-11,2,1,15,23.3,-4.7,,K
CR,2002,254,2002-09-11,1,1,19,3.2,3.6,,
CR,2002,268,2002-09-25,1,1,0,2.7,-0.6,,
CR,2002,268,2002-09-25,1,1,3,3.5,-0.7,,
CR,2002,268,2002-09-25,1,1,5,3,-0.7,,
CR,2002,268,2002-09-25,1,1,8,2.6,-0.7,,
CR,2002,268,2002-09-25,1,1,10,5.2,-2.1,,K
CR,2002,268,2002-09-25,1,1,12,8.8,-3.7,,K
CR,2002,268,2002-09-25,1,1,15,14.3,-1.1,,K
CR,2002,268,2002-09-25,1,1,19,3.8,1.3,,
CR,2002,268,2002-09-25,2,1,19,2.3,2.3,,
CR,2002,283,2002-10-10,1,1,0,4.8,-0.1,,
CR,2002,283,2002-10-10,1,1,3,5.1,-0.4,,
CR,2002,283,2002-10-10,1,1,5,6.5,-0.4,,
CR,2002,283,2002-10-10,1,1,8,10.1,-1.6,,K
CR,2002,283,2002-10-10,1,1,10,7.8,-1.1,,K
CR,2002,283,2002-10-10,1,1,12,4.5,-0.1,,
CR,2002,283,2002-10-10,1,1,15,4,2.3,,
CR,2002,283,2002-10-10,1,1,19,0.4,3.3,,
CR,2002,283,2002-10-10,2,1,19,0.5,2.9,,
CR,2002,296,2002-10-23,1,1,0,3.7,0.5,L,
CR,2002,296,2002-10-23,2,1,0,5.5,-0.2,,
CR,2002,296,2002-10-23,1,1,3,5.2,0,,
CR,2002,296,2002-10-23,1,1,5,6.8,-0.1,,
CR,2002,296,2002-10-23,1,1,8,4.5,-0.2,,
CR,2002,296,2002-10-23,1,1,10,5.3,-0.2,,
CR,2002,296,2002-10-23,1,1,12,6.7,-1.3,,K
CR,2002,296,2002-10-23,1,1,15,4.5,-0.1,,
CR,2002,296,2002-10-23,1,1,19,3.6,0.1,,
CR,2002,309,2002-11-05,1,1,0,4.7,0,,
CR,2002,309,2002-11-05,1,1,3,5.7,-0.1,,
