lakeid,year4,year_fraction,start_daynum,end_daynum,duration,med_daynum,med_date,trap,size_fraction,mass_flux,particle_mass_mg,particle_mass_conc_mg_per_l,volume_l,ratio_n,ratio_c,ratio_p,flux_n,flux_c,flux_p,flag,comments
TR,1991,1991.699,240,270,30,255,1991-09-12,1,>210,11.89,,,,0.075,0.459,0.0025,0.89,5.46,0.029,,
TR,1991,1991.699,240,270,30,255,1991-09-12,2,<210,508.49,,,,0.031,0.27,0.0038,15.68,137.17,1.948,,
TR,1991,1991.699,240,270,30,255,1991-09-12,2,>210,14.97,,,,0.094,0.44,0.0036,1.4,6.58,0.054,,
TR,1991,1991.801,270,315,45,292.5,1991-10-19,2,>210,35.69,,,,0.054,0.329,0.0029,1.93,11.75,0.104,,
TR,1991,1991.801,270,315,45,292.5,1991-10-19,1,<210,1330.2,,,,0.024,0.205,0.0023,31.41,272.71,3.118,,
TR,1991,1991.801,270,315,45,292.5,1991-10-19,1,>210,15.65,,,,0.059,0.379,0.0036,0.92,5.94,0.056,,
TR,1991,1991.801,270,315,45,292.5,1991-10-19,2,<210,1633.48,,,,0.022,0.208,0.0034,36.74,340.1,5.523,,
TR,1992,1992.378,125,152,27,138.5,1992-05-17,1,<210,707.75,29.44,618.55,,,,,,,,,
TR,1992,1992.378,125,152,27,138.5,1992-05-17,1,>210,23.95,3.75,91.94,,,,,,,,,
TR,1992,1992.378,125,152,27,138.5,1992-05-17,2,<210,371.92,12.94,323.55,,,,,,,,,
TR,1992,1992.378,125,152,27,138.5,1992-05-17,2,>210,8.83,1.78,38.26,,,,,,,,,
TR,1992,1992.54,187,208,21,197.5,1992-07-15,1,<210,505.83,19.83,483.66,,,,,,,,,
TR,1992,1992.54,187,208,21,197.5,1992-07-15,1,>210,22.55,2.46,81.02,,,,,,,,,
TR,1992,1992.607,208,236,28,222,1992-08-09,1,<210,162.2,12.04,225.47,,,,,,,,,
TR,1992,1992.607,208,236,28,222,1992-08-09,1,>210,5.1,0.85,19.08,,,,,,,,,
TR,1992,1992.683,236,264,28,250,1992-09-06,1,<210,242.36,13.91,316.81,,,,,,,,,
TR,1992,1992.683,236,264,28,250,1992-09-06,1,>210,12.43,1.91,67.31,,,,,,,,,
TR,1992,1992.683,236,264,28,250,1992-09-06,2,<210,388.9,21.55,552.64,,,,,,,,,
TR,1992,1992.683,236,264,28,250,1992-09-06,2,>210,3.56,2.53,13,,,,,,,,,
TR,1992,1992.765,264,296,32,280,1992-10-06,1,<210,649.23,20.18,602.36,,,,,,,,,
TR,1992,1992.765,264,296,32,280,1992-10-06,1,>210,25.57,4.56,129.12,,,,,,,,,
TR,1992,1992.765,264,296,32,280,1992-10-06,2,<210,796.48,25.47,610.82,,,,,,,,,
TR,1992,1992.765,264,296,32,280,1992-10-06,2,>210,58.57,10.33,337.45,,,,,,,,,
